0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,active
1.639,1345.67,24.786,19.723,21.234,17.033,11.329,12.398,8.162,8.918,5.812,6.15,3.91,4.318,0,4.795,0,5.429,59.488,16.814,11.827,25.309,42.155,12.133,37.093,511.132,0.25,-3.15,35,485.217,85279548.41,24.958,11.519,5.746,214.342,13.351,0.495,13.351,0.2,0.117,0.2,-0.117,-0.495,6.64,143.636,512.433,0,5,0,0,0,3,1,4,5,0,7,0,10,0,0,0,182,18.791,29.952,5.429,0,0,0,4.795,0,0,23.202,35.895,42.316,30.916,23.747,4,13.891,39.859,0,0,0,13.531,36.859,88.277,0,22.626,19.802,5.687,11.499,23.202,31.959,6.607,6.924,11.127,76.139,0,22.096,0,51.91,0,12,0,0,0,0,0,0,5.871,60.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.41,1193.708,24.242,18.824,22.043,16.296,10.775,13.201,7.94,11.157,5.361,7.806,3.551,5.795,6.042,9.589,0,11.814,37.56,24.403,11.337,23.586,54.419,31.215,5.734,560.066,0.304,-2.47,34,536.331,50396004.47,24.648,10.852,5.955,214.627,13.228,0.338,13.228,0.254,0.014,0.254,-0.522,-0.338,4.135,138.769,561.531,3,8,0,1,1,1,2,3,8,2,11,0,6,0,1,1,178,20.85,10.421,5.132,5.907,5.907,0,9.589,9.968,0,0,35.231,59.606,36.638,16.448,4,9.589,61.792,0,19.768,5.734,28.994,31.496,58.325,0,0,11.05,10.949,0,39.029,63.803,4.795,6.924,22.845,56.303,0,0,0,104.45,0,3.088,0,0,0,0,0,0,1.755,69.04,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.739,1046.798,20.096,15.14,18.359,13.457,8.224,10.65,5.853,9.07,3.747,6.192,2.346,4.59,0,4.795,0,12.452,11.381,24.403,27.999,13.245,49.391,31.215,5.262,472.998,0.158,-2.41,28,458.281,2303823.675,20.327,9.189,5.099,179.304,12.53,0.328,12.53,0.254,0.059,0.254,-0.158,-0.328,5.099,115.209,474.409,1,6,0,0,0,1,2,3,7,1,9,0,6,0,0,0,142,10.217,16.966,5.132,0,5.907,0,4.795,9.968,5.262,0,35.231,52.683,17.507,16.475,3,4.795,55.885,5.262,14.868,0,16.028,18.909,58.325,0,6.069,5.317,10.949,0,39.029,34.367,0,18.255,15.921,56.303,0,0,0,81.91,0,3.046,0,0,0,0,0,0,1.743,57.113,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.434,1144.855,22.665,17.67,20.889,15.385,10.076,12.502,7.332,10.549,5.105,7.55,3.358,5.601,0,9.589,0,11.814,31.742,30.221,11.337,23.586,54.419,31.215,0,531.04,0.273,-2.43,32,510.313,20577442.22,22.753,10.013,5.485,202.922,13.119,0.339,13.119,0.254,0.014,0.254,0.014,-0.339,4.808,130.793,532.489,1,7,0,1,1,1,2,3,7,1,10,0,5,0,1,1,166,15.117,10.421,5.132,5.907,5.907,0,9.589,9.968,0,0,35.231,52.683,43.562,10.406,4,9.589,61.792,0,19.768,0,22.952,31.496,58.325,0,0,5.317,10.949,0,39.029,57.761,4.795,6.924,22.845,56.303,0,0,0,78.43,0,3.107,0,0,0,0,0,0,1.771,63.672,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.363,1063.044,29.587,27.345,27.345,19.259,17.273,17.273,17.037,17.037,15.47,15.47,12.478,12.478,0,15.008,0,39.786,42.041,71.125,12.842,5.573,0,64.342,0,568.46,0.917,-0.91,41,508.407,1080421929,30.131,10.058,4.06,250.057,14.716,0.395,14.716,0.229,0.026,0.229,-0.252,-0.395,6.141,165.082,568.887,2,5,5,1,6,0,0,0,4,2,5,0,3,4,1,5,232,15.113,0,0,5.907,0,0,9.694,0,0,0,60.115,109.037,32.724,18.126,6,15.008,5.907,0,9.8,56.664,112.358,39.331,11.649,0,0,0,0,0,0,71.355,4.795,56.664,106.254,11.649,0,0,0,64.01,0,0,0,0,0,0,0,0,0,79.083,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.971,1090.982,23.087,18.698,20.209,15.477,10.717,11.786,7.919,8.675,5.249,5.587,3.472,3.88,0,4.795,0,5.429,65.406,17.672,6.263,19.243,29.165,13.847,37.093,477.147,0.4,-2.37,32,449.184,13548386.88,24.276,11.482,5.7,198.379,13.243,0.495,13.243,0.2,0.1,0.2,-0.1,-0.495,6.178,133.075,478.416,0,5,0,0,0,2,1,3,5,0,7,0,11,0,0,0,172,18.791,23.345,5.429,0,0,0,4.795,0,0,23.202,19.914,42.168,30.916,30.354,3,13.891,39.859,0,0,5.918,20.268,43.466,52.885,0,22.626,19.802,5.687,11.499,23.202,38.566,0,5.918,20.268,51.873,0,22.096,0,51.91,0,11.968,0,0,0,0,0,0,5.831,53.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.071,1058.743,21.673,17.283,18.795,14.477,9.756,10.825,7.055,7.811,4.657,4.995,3.315,3.723,0,4.795,0,11.533,52.881,11.251,6.263,25.309,36.946,0,37.093,449.116,0.348,-2.37,30,425.162,5004192.554,22.318,10.094,4.848,185.649,13.162,0.495,13.162,0.2,0.037,0.2,-0.107,-0.495,5.54,123.889,450.362,0,5,0,0,0,2,1,3,5,0,7,0,9,0,0,0,160,18.791,23.345,5.429,0,0,0,4.795,0,0,23.202,6.066,43.676,30.916,29.851,3,13.891,39.859,0,0,0,19.951,36.859,52.885,0,22.626,19.802,5.687,11.499,23.202,38.063,0,0,13.847,51.873,0,22.096,0,51.91,0,11.936,0,0,0,0,0,0,5.785,50.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.526,618.047,16.941,14.305,14.305,11.631,8.882,8.882,6.946,6.946,5.284,5.284,3.661,3.661,6.104,10.213,0,11.791,0,30.992,18.405,24.265,0,42.155,0,325.204,0.429,-1.84,24,298.236,364347.68,16.998,7.821,4.164,144.115,10.61,0.508,10.61,0.115,0.09,0.115,-0.517,-0.508,3.769,96.972,325.452,2,3,0,1,1,2,0,2,3,2,3,0,5,0,1,1,128,10.213,5.75,0,0,0,0,4.9,0,0,0,42.465,68.453,6.042,6.104,3,10.213,0,0,4.9,5.918,38.332,13.09,65.724,0,5.75,0,0,5.75,0,34.244,6.421,5.918,36.996,54.597,0,0,0,43.7,0,0,0,0,0,0,0,0,0,50.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.46,1399.34,27.449,22.009,23.642,18.095,12.309,14.264,9.366,12.225,6.454,9.024,4.119,5.607,15.087,8.418,0,28.449,17,31.866,4.682,45.223,18.199,37.564,22.688,558.22,0.4,-3.42,38,524.462,280251173.7,27.61,11.538,6.001,228.438,12.743,0.494,12.743,0.249,0.084,0.249,-3.448,-0.494,2.469,154.021,558.734,4,11,0,1,1,2,1,3,11,3,13,0,8,0,1,1,204,30.904,5.75,14.95,11.897,0,0,0,8.418,9.666,5.099,18.199,56.876,44.478,22.943,4,13.155,50.439,0,24.981,0,30.538,56.287,48.028,0,5.75,26.004,23.271,5.75,12.218,78.781,16.382,0,19.411,47.36,0,0,0,130.64,0,2.03,0,0,0,0,0,0,26.781,58.439,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.184,815.995,14.113,10.791,10.791,9.686,6.078,6.078,4.387,4.387,3.159,3.159,2.087,2.087,0,9.901,0,11.178,16.533,11.313,18.396,37.442,0,0,9.154,268.074,0.062,-2.75,20,256.172,49163.084,12.292,4.735,2.01,114.409,12.422,0.508,12.422,0.2,0.067,0.2,-0.128,-0.508,3.174,76.137,268.268,1,4,0,0,0,2,1,3,4,1,4,0,2,0,0,0,100,14.261,23.345,5.429,0,0,0,4.795,0,0,0,12.133,29.829,6.066,18.059,3,14.261,10.969,0,0,0,0,7.11,58.951,0,22.626,10.166,0,11.499,0,12.216,0,0,0,57.939,0,22.096,0,59.67,0,0,0,0,0,0,0,0,5.424,44.242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.356,1083.981,20.422,16.114,16.114,13.497,8.213,8.213,5.697,5.697,4.299,4.299,2.997,2.997,5.429,9.901,0,39.728,17.062,0,41.615,18.199,0,0,28.101,388.116,0.25,-3.55,28,368.212,1959494.757,19.218,7.594,2.923,160.323,12.779,0.504,12.779,0.211,0.016,0.211,-0.47,-0.504,3.209,102.345,388.372,1,8,0,0,0,2,1,3,8,1,8,0,6,0,0,0,148,33.208,11.146,28.26,17.249,0,0,4.795,0,0,0,0,18.199,11.63,35.549,3,33.208,10.969,0,0,0,0,35.549,34.489,0,45.821,29.113,0,34.497,0,40.656,0,0,0,33.477,0,22.293,0,96.59,0,0,0,0,0,0,0,0,5.93,64.404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.922,670.998,18.361,14.995,14.995,11.642,9.376,9.376,9.418,9.418,8.355,8.355,7.221,7.221,34.874,24.909,0,35.927,11.994,19.262,0,0,13.847,6.579,0,348.194,0.8,-1.04,25,320.215,380879.019,17.378,5.021,1.748,147.666,13.148,0.396,13.148,0.17,0,0.17,-1.434,-0.396,1.247,90.455,348.439,3,5,4,0,4,0,0,0,5,3,5,0,1,4,0,4,138,15.32,5.783,5.783,0,0,0,9.589,0,0,0,26.847,41.583,24.864,17.623,4,24.909,11.566,0,0,33.999,58.16,6.607,12.152,0,0,0,0,0,0,45.701,9.589,33.999,45.952,12.152,0,0,0,94.83,0,0,0,0,0,0,0,0,0,63.417,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.993,856.033,15.853,10.792,12.365,10.486,6.028,7.286,4.361,5.597,3.017,4.136,1.993,2.917,17.536,14.384,0,32.682,0,11.337,17.513,12.133,0,10.301,16.707,333.982,0,-2.51,22,327.684,132852.607,14.428,5.358,2.298,132.61,12.421,0.476,12.421,0.355,0.1,0.355,-1.18,-0.476,2.783,80.678,334.74,2,6,1,0,1,1,1,2,6,2,8,0,3,0,0,0,110,10.423,10.729,10.825,11.566,0,5.969,9.589,9.779,0,11.337,35.866,0,16.507,0,3,19.49,45.605,0,4.984,0,0,5.317,57.196,0,0,5.317,5.132,0,22.938,27.626,0,0,31.204,40.375,0,0,0,96.36,0,6.981,0,0,0,0,0,0,0,56.463,0,0,0,0,1,1,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.62,1167.932,19.836,14.01,15.582,13.452,8.01,9.268,5.86,7.096,4.172,5.291,2.781,3.74,10.707,19.703,0,33.327,16.389,0,23.47,41.778,0,10.301,11.601,411.008,0,-3.36,28,401.746,3298985.077,18.024,6.988,3.083,166.999,12.711,0.327,12.711,0.269,0.015,0.269,-0.476,-0.327,4.66,105.809,411.826,1,7,1,0,1,2,1,3,7,1,9,0,4,0,0,0,138,5.317,10.729,5.132,11.566,5.687,0,19.703,4.984,0,11.337,35.866,12.133,34.203,10.617,4,14.512,45.323,0,4.984,0,0,5.317,85.882,0,11.257,5.317,10.819,0,22.938,21.474,0,10.114,20.716,64.64,0,11.257,0,102.2,0,7.359,0,0,0,0,0,0,0,68.752,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.132,996.929,19.389,14.745,16.257,13.083,8.385,9.454,5.911,6.667,4.298,4.636,2.978,3.386,0,9.901,0,11.178,52.695,5.687,18.396,25.309,10.966,0,32.356,407.069,0.25,-2.37,27,389.129,1320981.749,19.393,8.546,3.991,166.235,12.899,0.508,12.899,0.2,0.044,0.2,-0.173,-0.508,4.458,109.79,408.281,1,5,0,0,0,2,1,3,5,1,7,0,7,0,0,0,142,19.16,23.345,5.429,0,0,0,4.795,0,0,23.202,6.066,29.829,30.916,23.747,3,14.261,39.859,0,0,0,0,36.859,52.885,0,22.626,15.066,5.687,11.499,23.202,37.066,0,0,0,51.873,0,22.096,0,62.91,0,11.853,0,0,0,0,0,0,5.564,48.139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.649,1051.357,18.966,15.451,15.451,13.042,9.058,9.058,7.108,7.108,4.848,4.848,3.564,3.564,0,9.589,0,11.69,23.235,34.995,0,12.263,50.494,15.201,0,359.163,0.227,-3.05,27,338.261,1626124.905,17.368,6.928,3.218,157.571,13.033,0.326,13.033,0.224,0.028,0.224,-0.041,-0.326,3.727,107.029,359.429,1,5,1,0,1,2,1,3,4,1,5,0,5,0,0,0,136,10.217,0,5.783,5.907,0,0,14.573,0,0,0,18.199,56.713,40.382,5.694,4,9.589,28.15,0,9.884,0,12.842,25.957,59.788,0,11.257,5.317,5.687,0,0,42.214,4.795,0,28.763,48.661,0,22.03,0,62.3,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.414,1140.821,20.01,16.572,16.572,14.039,10.244,10.244,8.448,8.448,6.364,6.364,4.702,4.702,0,9.589,0,11.69,23.235,46.147,12.842,12.263,36.398,17.348,0,386.186,0.292,-3.05,29,362.283,7081262.611,18.009,6.778,3.115,169.505,13.131,0.326,13.131,0.23,0,0.23,-0.016,-0.326,4.015,113.878,386.475,1,5,1,1,2,2,1,3,3,1,5,0,4,0,1,1,146,9.8,0,5.783,5.907,0,0,14.573,0,0,0,18.199,29.652,46.802,38.797,5,14.072,28.15,0,4.984,0,19.262,31.999,59.788,0,11.257,5.317,5.687,0,0,47.839,4.795,0,35.184,48.661,0,22.03,0,59.06,0,0,0,0,0,0,0,0,0.975,62.025,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2.244,825.411,16.56,12.804,12.804,11.024,7.583,7.583,5.521,5.521,4.178,4.178,2.961,2.961,17.215,13.979,0,10.95,30.838,19.156,6.197,10.633,11.824,5.317,5.107,319.133,0.375,-2.41,23,301.192,179503.578,15.484,6,2.676,131.684,14.495,0.477,14.495,0.341,0.1,0.341,-1.3,-0.477,1.268,85.882,319.336,2,6,0,1,1,1,1,2,5,2,7,0,3,0,1,1,122,19.89,11.381,0,5.429,0,5.969,4.795,9.185,0,0,0,19.056,44.307,11.204,3,14.291,22.56,0,9.884,0,13.468,31.079,39.934,0,0,15.645,10.078,0,0,41.822,6.545,5.817,17.282,23.124,0,10.903,0,74.57,0,0,0,0,0,0,0,0,16.167,45.5,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.312,689.788,11.828,8.883,8.883,8.254,5.135,5.135,3.702,3.702,2.634,2.634,1.891,1.891,0,5.107,0,11.698,5.694,16.466,0,30.593,6.066,14.952,5.734,226.085,0,-2.56,17,216.159,14145.368,9.651,3.482,1.483,96.953,9.877,0.507,9.877,0.22,0.215,0.22,0.215,-0.507,1.913,65.402,226.239,4,5,0,0,0,1,2,3,4,3,5,0,1,0,0,0,84,15.824,5.75,0,5.948,0,0,0,9.968,0,0,6.066,18.199,23.474,11.08,3,5.107,16.851,0,14.952,0,0,5.734,36.659,0,17.007,5.734,5.948,5.75,0,20.058,0,0,0,36.659,0,22.16,0,87.82,0,0,0,0,0,0,0,0,0,40.5,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.233,1177.352,32.987,28.615,28.615,22.481,17.168,17.168,11.888,11.888,8.582,8.582,5.757,5.757,0,9.589,0,11.566,24.484,102.134,23.279,14.22,24.265,58.546,9.474,632.43,0.526,-3.62,46,576.442,13453991257,36.844,21.226,12.642,276.761,12.632,0.496,12.632,0.203,0.133,0.203,-0.133,-0.496,6.267,187.011,632.89,2,8,1,0,1,2,0,2,8,2,8,0,24,0,0,0,252,20.107,11.499,0,11.566,0,0,19.389,0,0,0,75.929,63.995,49.458,25.614,3,19.063,11.566,0,20.433,0,78.304,53.488,83.204,0,11.499,20.107,0,11.499,0,74.854,22.679,0,76.341,72.077,0,0,0,83.14,0,0,0,0,0,0,0,0,0,95.333,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
1.342,1168.618,31.872,29.345,29.345,20.653,18.435,18.435,18.009,18.009,16.102,16.102,13.167,13.167,0,14.696,0,45.755,41.415,77.298,12.842,12.497,0,59.442,4.737,609.476,0.897,-1.36,44,546.432,3994186535,32.576,11.121,4.537,267.873,14.799,0.462,14.799,0.302,0.007,0.302,-0.254,-0.462,8.197,175.53,609.936,1,5,5,1,6,0,0,0,4,1,5,0,4,4,1,5,248,14.743,6.104,0,5.907,0,5.969,9.589,0,0,0,60.115,128.802,32.035,5.415,6,19.432,11.876,0,4.9,62.582,138.544,19.696,11.649,0,0,0,0,0,0,47.683,14.326,62.582,132.44,11.649,0,0,0,66.84,0,0,0,0,0,0,0,0,0,86.583,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.284,1114.111,31.709,29.168,29.168,20.759,18.35,18.35,17.649,17.649,15.842,15.842,12.697,12.697,0,9.901,0,39.786,48.71,77.67,12.842,5.573,0,64.342,9.843,612.487,0.921,-0.95,44,548.428,4697562423,32.97,11.632,4.725,267.901,14.854,0.394,14.854,0.229,0.031,0.229,-0.259,-0.394,6.158,175.901,612.94,2,6,5,1,6,0,0,0,5,2,6,0,6,4,1,5,250,19.85,0,0,5.907,0,0,9.694,0,0,0,60.115,109.037,32.724,31.34,6,19.744,5.907,0,9.8,56.664,112.358,52.544,11.649,0,0,0,0,0,0,84.568,9.531,56.664,106.254,11.649,0,0,0,73.24,0,0,0,0,0,0,0,0,0,85.583,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2.372,829.826,14.276,10,12.158,9.575,5.605,6.684,4.084,5.246,2.898,3.688,2.074,2.625,4.923,10.114,0,11.636,22.16,3.57,6.066,24.526,0,37.543,5.734,380.972,0,-2.23,20,373.069,51164.811,12.786,4.706,1.972,126.073,11.181,0.368,11.181,0.279,0.034,0.279,-0.406,-0.368,2.72,83.108,381.133,3,7,0,0,0,1,2,3,5,2,8,0,2,0,0,0,100,10.718,0,0,5.948,5.687,0,10.114,9.968,0,0,6.066,28.657,24.024,25.09,3,4.923,45.13,0,14.952,0,0,5.734,44.277,0,11.257,5.734,11.636,0,22.591,19.875,0,13.685,0,30.593,0,22.16,0,110.73,0,0,0,0,0,0,0,0,0.774,49.437,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.33,1104.568,29.311,26.134,26.134,18.232,15.674,15.674,16.316,16.316,12.183,12.183,10.456,10.456,33.792,15.008,0,47.264,25.683,31.256,0,0,47.618,20.771,18.947,560.371,0.909,-0.83,40,508.356,380514202.6,29.251,8.63,4.156,239.897,13.839,0.39,13.839,0.164,0.024,0.164,-1.076,-0.39,5.451,150.225,560.772,2,7,4,2,6,0,0,0,7,2,7,0,4,3,2,5,226,29.161,0,17.357,0,0,0,4.795,0,0,0,13.847,128.733,11.333,35.115,6,33.955,5.783,0,0,28.584,160.369,0,11.649,0,0,0,0,0,0,62.686,23.742,28.584,113.68,11.649,0,0,0,94.45,0,0,0,0,0,0,0,0,0,85.083,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.33,1110.61,29.311,25.995,25.995,18.232,15.605,15.605,16.163,16.163,12.089,12.089,10.398,10.398,33.928,9.185,4.39,47.264,50.519,6.421,0,19.923,27.695,20.771,18.947,564.363,0.909,-0.89,40,514.354,380514202.6,29.194,8.602,4.14,238.64,17.906,0.345,17.906,0.164,0.006,0.164,-1.601,-0.345,7.405,148.003,564.754,0,5,4,2,6,0,0,0,5,0,7,0,4,3,2,5,226,18.947,11.338,17.357,0,0,0,4.795,8.781,0,0,13.847,128.733,11.333,23.913,6,32.523,5.783,0,0,28.584,160.505,0,11.649,0,0,0,8.781,0,0,52.608,23.742,28.584,113.68,11.649,0,0,0,53.99,0,0,0,0,0,0,0,0,32.481,56.603,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
